time,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,SWC_F_MDS_2,G_F_MDS,LE_F_MDS,H_F_MDS,TA_max,TA_min,NETRAD_DV,EF_DV,ALB_DV,LCL_DV,QA_DV,ME_DV
2012-01-01,1,8.874,11.273,353.76,0.478,93.909,6.92,4.345,-9999,-9999,-9999,402.646,1.518,16.596,19.133,-0.746817,104.629,-9.0702,9.5,7.75,-9999,1.0949175,-9999,79.226467,0.0072504959,301560.36
2012-01-02,2,4.394,18.432,308.694,0.457,93.782,15.57,3.27,-9999,-9999,-9999,392.651,1.318,16.176,17.81,-2.78121,91.243,-29.0762,9.3335,1.2,-9999,1.2,-9999,100.03712,0.005258349,292077.59
2012-01-03,3,3.815,9.55,307.413,0.476,93.9,6.675,6.14,-9999,-9999,-9999,387.115,1.185,16.169,17.713,-3.26415,81.7088,-80.0196,7.4165,1.4,-9999,1.2,-9999,108.24452,0.0050171635,290892.73
2012-01-04,4,2.419,15.561,306.814,0.828,94.087,6.545,4.164,1.051427,-9999,-9999,387.556,1.288,16.049,17.299,-3.25059,117.15,-105.826,3.567,1.6,-9999,1.2,-9999,210.91801,0.004271292,287625.08
2012-01-05,5,2.82,8.65,326.466,0.45,92.576,46.19,6.159,-9999,-9999,-9999,390.397,1.386,15.943,17.288,-2.90718,98.0609,-106.059,6.05,0.083,-9999,0,-9999,108.94492,0.0047385171,289196.14
2012-01-06,6,0.914,19.536,318.695,0.197,94.385,9.005,4.047,-9999,-9999,-9999,389.692,1.593,15.51,16.502,-2.62553,83.8076,-96.8453,2.133,-0.15,-9999,0,-9999,53.075303,0.0041837541,285893.71
2012-01-07,7,2.728,14.542,327.16,0.352,94.471,15.015,4.262,-9999,-9999,-9999,387.234,1.494,15.865,17.074,-2.31363,93.6559,-79.4384,4.95,0.3165,-9999,1.2,-9999,85.206867,0.0046758583,288947.04
2012-01-08,8,2.245,15.728,325.758,0.292,94.856,3.99,3.17,-9999,-9999,-9999,391.846,1.491,15.7,16.858,-2.33077,65.3847,-55.975,2.783,1.3665,-9999,1.2,-9999,72.642465,0.0045308986,288099.22
2012-01-09,9,3.942,12.281,335.649,0.228,95.418,3.255,2.636,-9999,-9999,-9999,393.42,1.341,16.312,17.993,-2.43183,56.7935,-46.672,5.45,1.9335,-9999,1.2,-9999,50.709794,0.0051469827,291344.92
2012-01-10,10,4.482,16.552,330.843,0.384,95.919,0.12,1.89,0.40521746,-9999,-9999,386.76,1.347,16.516,18.37,-2.28748,36.7644,-37.3778,5.1165,3.4665,-9999,0,-9999,83.253557,0.0052221725,292075.59
2012-01-11,11,4.651,34.994,319.657,0.624,95.921,0,2.509,0.60780632,-9999,-9999,395.204,1.276,16.561,18.545,-2.09989,50.4439,-27.6132,5.583,3.95,-9999,1.2,-9999,135.61337,0.0051306987,292016.75
2012-01-12,12,4.015,21.843,312.624,0.331,95.246,3.05,3.927,0.92047013,-9999,-9999,385.236,1.403,16.274,18.035,-1.73611,51.9,-42.5783,5.1835,1.5165,-9999,1.2,-9999,73.703366,0.0051159866,291340.79
2012-01-13,13,0.845,21.299,306.941,0.59,95.348,0.115,2.875,0.61112874,-9999,-9999,384.003,1.483,15.493,16.441,-1.85873,57.9001,-33.8781,1.4835,-0.1,-9999,1.2,-9999,164.23987,0.0038625466,285021.34
2012-01-14,14,0.067,45.756,286.9,0.681,95.352,0,1.778,0.35102735,-9999,-9999,385.686,1.47,15.347,16.136,-2.02976,18.8691,-6.02947,1.7335,-1.133,-9999,1.2,-9999,201.21223,0.0035699035,283507.84
2012-01-15,15,-1.031,57.531,261.966,0.455,95.112,0,2.068,0.38392626,-9999,-9999,380.659,1.292,15.264,15.992,-2.4181,15.0531,-2.02994,1.433,-2.7335,-9999,1.1558715,-9999,142.21386,0.0034172562,282022.74
2012-01-16,16,-1.063,69.729,242.417,2.206,95.186,0,2.926,0.35431408,-9999,-9999,381.557,1.226,15.81,17.078,-2.4263,10.573,-11.1517,2.5,-3.4335,-9999,0,-9999,821.17524,0.0022577452,279091.8
2012-01-17,17,2.057,64.696,247.766,3.187,95.505,0,1.902,0.22574478,-9999,-9999,381.276,1.223,16.551,18.516,-2.19359,13.1089,-19.7773,6.65,-0.5665,-9999,0,-9999,1011.806,0.0025439507,282942.91
2012-01-18,18,0.188,44.157,276.062,1.092,95.342,2.06,4.048,0.76905157,-9999,-9999,383.77,1.298,15.775,16.887,-2.52789,16.1871,-16.436,1.25,-0.633,-9999,0,-9999,330.85675,0.0033364689,283045.86
2012-01-19,19,4.288,7.897,335.698,0.288,94.48,36.11,4.532,-9999,-9999,-9999,384.484,1.348,16.445,18.291,-2.0503,130.622,-122.217,8.0165,1.4835,-9999,1.2,-9999,62.879657,0.0052903751,292051.13
2012-01-20,20,0.619,14.653,316.017,0.255,94.228,5.565,3.578,-9999,-9999,-9999,389.561,1.508,15.483,16.408,-1.81457,51.3327,-53.1772,2.9335,0.1335,-9999,0,-9999,70.320867,0.0040610877,285290.56
2012-01-21,21,4.088,13.675,329.503,0.413,93.854,24.68,4.547,-9999,-9999,-9999,386.414,1.613,16.253,17.818,-1.61999,164.317,-129.009,6.9835,0.2335,-9999,1.2,-9999,91.959874,0.0051653154,291537.48
2012-01-22,22,3.507,13.532,317.997,1.05,93.803,2.63,4.69,1.1560028,-9999,-9999,382.671,1.614,16.054,17.491,-1.52935,128.397,-106.861,5.6665,2.3335,-9999,1.2,-9999,252.27141,0.0045246536,289351.92
2012-01-23,23,2.204,25.005,316.766,0.475,94.267,4.5,2.66,-9999,-9999,-9999,390.971,1.557,15.922,17.254,-1.72314,57.7677,-22.8277,3.367,0.2165,-9999,1.2,-9999,119.89212,0.0044239765,287790.71
2012-01-24,24,0.264,31.432,305.958,0.122,94.53,2.34,1.988,0.43523295,-9999,-9999,387.492,1.317,15.968,17.384,-2.656,29.7175,-4.61305,0.668,-0.308,-9999,1.1837543,-9999,34.102021,0.0040289165,284853.36
2012-01-25,25,0.578,36.852,308.431,0.22,94.484,0,2.923,0.46181196,-9999,-9999,384.081,1.214,16.563,18.392,-2.24858,21.9555,-17.947,1.67,-0.441,-9999,1.2,-9999,60.679183,0.0040607105,285248.42
2012-01-26,26,2.099,29.331,323.051,0.187,94.15,0.15,3.413,-9999,-9999,-9999,395.065,1.747,17.792,20.819,-0.71907,47.1295,-18.0191,2.756,1.628,-9999,1.2,-9999,46.646211,0.0045853158,288088.53
2012-01-27,27,1.089,64.654,280.245,0.196,94.689,0.01,2.203,-9999,-9999,-9999,371.731,1.842,18.301,21.937,-1.57183,36.8485,-6.24229,2.2455,-0.6135,-9999,1.2,-9999,52.207036,0.0042255911,286174.17
2012-01-28,28,-0.896,65.49,286.407,0.166,95.078,0,1.729,-9999,-9999,-9999,371.268,1.149,18.061,21.422,-2.73595,20.1016,5.62373,1.741,-2.333,-9999,0.78139328,-9999,50.221551,0.0036453216,282728.57
2012-01-29,29,-3.805,15.045,302.098,0.179,95.097,0,2.098,-9999,-9999,-9999,389.04,0.898,15.42,16.172,-2.82184,1.51139,17.5828,-2.265,-4.4905,-9999,0.079154444,-9999,65.85426,0.0029079161,277961.52
2012-01-30,30,-3.795,19.753,301.74,0.133,94.796,0.34,1.538,-9999,-9999,-9999,387.401,0.601,15.548,16.503,-3.12811,6.44953,5.81634,-3.045,-4.845,-9999,0.52581105,-9999,48.675666,0.0029497338,278076.11
2012-01-31,31,-6.067,78.087,251.019,0.293,94.639,0.505,2.104,0.43328015,-9999,-9999,397.144,0.452,18.619,22.252,-2.93303,11.192,-6.31362,-4.5055,-9.325,-9999,1.2,-9999,127.65739,0.0023683265,274339.23
2012-02-01,32,-9.927,102.657,203.377,0.596,94.973,0.02,2.941,0.6451951,-9999,-9999,390.737,0.229,20.553,26.115,-3.19087,12.2371,-4.58843,-6.4865,-12.454,-9999,1.2,-9999,362.32968,0.0014999993,268289.11
2012-02-02,33,-11.942,97.913,193.057,0.777,95.197,0,2.854,0.58380739,-9999,-9999,390.896,-0.449,20.442,25.993,-10.4426,7.91467,-0.975874,-8.4535,-14.5315,-9999,1.1406402,-9999,580.27744,0.0010984607,265260.19
2012-02-03,34,-12.252,77.674,217.651,0.705,95.576,0.015,1.89,0.32958966,-9999,-9999,387.241,-1.989,20.482,26.032,-11.3917,4.16368,10.9269,-8.49,-15.645,-9999,0.27591252,-9999,531.27293,0.0011016301,264956.57
2012-02-04,35,-11.555,107.73,230.362,0.484,95.777,0.005,1.863,-9999,-9999,-9999,388.716,-2.891,21.076,26.363,-10.7984,5.8317,14.4146,-8.333,-13.479,-9999,0.28803781,-9999,327.47619,0.001332686,266234.69
2012-02-05,36,-11.074,94.453,210.928,1.062,95.265,0,2.637,0.37115284,-9999,-9999,385.189,-3.394,20.947,26.442,-10.4286,6.64515,12.0974,-7.5155,-13.48,-9999,0.35454887,-9999,788.24065,0.0010267802,265953.33
2012-02-06,37,-10.309,103.801,204.92,1.342,95.439,0.02,1.726,0.20532991,-9999,-9999,387.785,-3.616,20.824,26.343,-10.0042,4.2888,21.2479,-6.1785,-12.649,-9999,0.16794652,-9999,996.39725,0.0009498005,266529.71
2012-02-07,38,-12.863,100.895,218.893,0.731,95.67,0.045,2.995,0.50925853,-9999,-9999,397.34,-4.221,20.715,26.27,-11.0556,3.80347,25.3626,-10.275,-16.0745,-9999,0.13040735,-9999,584.84432,0.0010085834,264109.89
2012-02-08,39,-9.552,88.698,237.45,0.408,95.73,0.06,3.24,-9999,-9999,-9999,389.342,-3.088,20.586,26.16,-6.58156,5.65962,15.0895,-6.7625,-12.0115,-9999,0.27276434,-9999,233.0379,0.0016667812,269082.94
2012-02-09,40,-7.698,35.514,259.927,0.471,95.719,0.04,2.398,-9999,-9999,-9999,391.531,-2.736,20.592,26.176,-5.81859,3.07736,0.236002,-5.8715,-10.95,-9999,0.92877265,-9999,236.4751,0.0019269369,271596.6
2012-02-10,41,-8.29,114.341,228.935,0.588,95.811,0.06,2.477,0.49661763,-9999,-9999,385.056,-2.39,20.451,25.991,-5.32701,5.39907,17.5764,-6.4255,-10.9475,-9999,0.2349928,-9999,314.26328,0.0017487004,270556.05
2012-02-11,42,-11.797,124.607,202.543,0.518,95.469,0.01,2.44,0.42066133,-9999,-9999,384.135,-3.346,21.007,26.291,-7.90968,2.59149,16.4916,-9.0785,-15.2835,-9999,0.13580033,-9999,359.93461,0.0012830672,265867.43
2012-02-12,43,-6.927,63.818,266.499,1.509,95.301,0.07,1.42,0.22688985,-9999,-9999,388.878,-2.96,18.592,23.116,-5.62119,7.27236,13.2272,-3.192,-11.155,-9999,0.35475688,-9999,844.6657,0.0013941142,271039.4
2012-02-13,44,-2.375,40.746,310.839,0.158,94.608,0.265,1.676,-9999,-9999,-9999,383.296,-1.614,19.108,24.359,-2.22203,39.5742,-2.35621,-1.1605,-4.3775,-9999,1.0633084,-9999,52.689835,0.0032790897,280326.6
2012-02-14,45,-0.463,34.875,317.175,0.13,94.064,2.225,2.137,-9999,-9999,-9999,386.328,-0.857,20.614,26.286,-0.762437,52.4361,-20.0331,0.2035,-1.4825,-9999,1.2,-9999,38.121897,0.0038307215,283627.24
2012-02-15,46,0.563,29.312,320.107,0.168,93.886,9.165,4.808,-9999,-9999,-9999,391.658,-0.405,20.489,26.134,2.20922,49.801,-41.574,1.4135,-0.4555,-9999,1.2,-9999,46.21023,0.0041166666,285373.23
2012-02-16,47,1.168,49.638,324.872,0.124,94.81,2.5,2.463,-9999,-9999,-9999,389.939,-0.144,20.337,25.932,1.58578,46.2533,-25.6,2.547,-0.5045,-9999,1.2,-9999,32.700117,0.0042925024,286420.85
2012-02-17,48,2.546,45.92,327.218,0.157,94.767,0.855,2.599,-9999,-9999,-9999,390.364,0.005,20.464,26.007,-0.0753194,46.2972,-41.1973,3.246,1.735,-9999,1.2,-9999,37.98977,0.0047269134,288891.76
2012-02-18,49,3.608,28.721,332.232,0.169,94.082,3.265,3.515,-9999,-9999,-9999,393.923,0.036,21.373,26.641,-0.0386042,49.9544,-41.1966,4.3945,2.692,-9999,1.2,-9999,38.26016,0.0051343922,290977.77
2012-02-19,50,-0.917,61.319,309.82,0.193,94.319,4.205,2.938,-9999,-9999,-9999,389.969,0.031,20.374,25.939,-0.0267847,52.9139,7.5192,3.64,-2.472,-9999,0.87557812,-9999,58.596779,0.003651018,282721.71
2012-02-20,51,-2.743,117.838,276.44,0.484,95.616,1.295,1.741,0.3610741,-9999,-9999,377.008,0.026,18.957,24.182,-0.0288194,42.1412,0.416999,-0.6465,-4.0615,-9999,0.99020168,-9999,170.56479,0.0029413578,279112.43
2012-02-21,52,-1.097,87.948,285.579,0.744,95.504,1.135,2.734,0.57539904,-9999,-9999,376.887,0.025,20.277,25.851,-0.00881944,47.273,-39.941,1.878,-3.393,-9999,1.2,-9999,239.4785,0.003196356,281404.16
2012-02-22,53,1.474,129.845,268.942,1.425,95.281,0.43,3.346,0.64311517,-9999,-9999,377.54,0.028,20.446,26.035,0.00635417,53.1036,-27.4321,4.4965,-0.9035,-9999,1.2,-9999,404.7414,0.0035147753,284784.06
2012-02-23,54,4.061,38.126,338.419,0.266,94.87,1.34,3.203,-9999,-9999,-9999,392.081,0.034,20.76,26.334,-0.0145278,38.493,-7.6208,6.0785,0.7275,-9999,1.2,-9999,58.843248,0.0051965868,291588.52
2012-02-24,55,6.819,49.084,346.142,0.227,95.149,1.2,3.096,-9999,-9999,-9999,396.238,0.045,20.968,26.55,-0.0321042,42.0748,-16.164,8.145,5.571,-9999,1.2,-9999,42.208659,0.0063416956,297223.08
2012-02-25,56,4.706,76.822,325.102,0.498,94.968,0.865,2.27,0.57727877,-9999,-9999,393.711,0.043,21.207,26.493,-0.0226667,63.4966,-18.8605,6.794,1.3405,-9999,1.2,-9999,107.10721,0.0052869945,292462.77
2012-02-26,57,1.865,31.879,304.533,0.152,95.038,1.195,2.169,-9999,-9999,-9999,396.442,0.037,21.383,26.751,-0.00663195,32.6849,-12.2003,2.6955,0.5155,-9999,1.2,-9999,38.401785,0.0044878813,287609.78
2012-02-27,58,2.958,94.752,304.079,0.644,95.056,0.785,2.169,0.54904873,-9999,-9999,389.055,0.042,20.906,26.385,0.000375,52.8195,-5.81283,5.4075,0.9585,-9999,1.1236597,-9999,156.40464,0.0045352824,288826.75
2012-02-28,59,5.641,44.493,340.944,0.222,94.942,0.77,2.662,-9999,-9999,-9999,407.727,0.053,20.98,26.538,0.0327083,27.1637,-1.06535,6.947,4.2675,-9999,1.0408206,-9999,44.381641,0.0058493188,294808.25
2012-02-29,60,8.555,49.746,344.996,0.493,95.115,0.325,1.105,0.18411298,-9999,-9999,388.724,0.466,20.857,26.458,6.96408,20.1505,-7.34152,11.5425,6.701,-9999,1.2,-9999,83.370551,0.0069880961,300583.77
2012-03-01,61,8.766,144.644,333.372,1.57,95.074,0.385,1.672,0.27808514,-9999,-9999,392.475,1.431,20.643,26.179,9.64012,31.9484,13.2153,13.98,5.491,-9999,0.70739111,-9999,274.31299,0.0063863804,299291.53
2012-03-02,62,6.887,59.345,343.669,0.29,95.067,0.74,1.655,-9999,-9999,-9999,413.431,1.871,20.573,26.088,7.56107,22.7507,10.0531,9.5325,4.4755,-9999,0.69353855,-9999,53.852296,0.0063361622,297277.59
2012-03-03,63,4.909,46.318,328.769,0.515,94.816,0.72,1.914,0.35600063,-9999,-9999,406.332,1.857,21.249,26.73,5.10531,31.109,-11.7149,6.9115,2.853,-9999,1.2,-9999,109.44191,0.0053647611,292861.2
2012-03-04,64,5.483,39.357,336.27,0.319,94.478,2.21,2.32,-9999,-9999,-9999,417.034,2.247,20.831,26.451,5.00433,12.4225,-6.72766,6.3035,4.5435,-9999,1.2,-9999,64.717199,0.0057479402,294396.02
2012-03-05,65,0.696,43.266,295.455,0.355,93.923,2.335,4.387,0.9202917,-9999,-9999,397.014,1.144,20.741,26.386,0.149806,70.4071,-28.6792,4.381,-0.43,-9999,1.2,-9999,98.10809,0.0040314647,285293.89
2012-03-06,66,1.603,54.357,299.982,0.827,94.799,0.725,2.212,0.34717641,-9999,-9999,397.118,0.678,20.331,25.969,0.217569,35.1789,-5.32249,3.7805,0.2135,-9999,1.1782696,-9999,222.55257,0.0039684467,286047.88
2012-03-07,67,0.583,63.381,298.497,0.619,94.522,1.37,3.849,0.65417206,-9999,-9999,389.289,0.447,19.945,25.566,-0.8305,25.3108,-8.24526,1.9025,-0.6145,-9999,1.2,-9999,175.75493,0.0037967799,284593.61
2012-03-08,68,0.867,73.159,293.445,0.412,95.139,1.935,2.536,0.47888803,-9999,-9999,383.215,0.377,20.247,25.643,-0.880792,50.0264,-32.0476,1.8625,-0.157,-9999,1.2,-9999,113.04764,0.0039947531,285373.97
2012-03-09,69,2.627,144.7,294.675,1.316,96.031,0.095,1.964,0.44011209,-9999,-9999,385.827,0.875,20.185,25.696,0.585709,57.9033,6.33486,6.6195,-0.789,-9999,0.90138478,-9999,341.78575,0.0039374731,286999.57
2012-03-10,70,5.318,35.769,337.012,0.401,95.95,0.86,2.18,-9999,-9999,-9999,396.071,2.299,19.969,25.462,2.96299,26.1843,-10.1528,6.807,3.2395,-9999,1.2,-9999,82.543378,0.0055388627,293707.5
2012-03-11,71,5.785,58.352,330.614,0.894,95.879,0.425,1.962,0.40344009,-9999,-9999,395.984,3.473,19.814,25.188,3.2901,27.8076,-8.51415,6.5535,4.6115,-9999,1.2,-9999,183.2557,0.0054127453,293861.54
2012-03-12,72,5.73,119.565,322.67,0.899,95.742,0.005,1.773,0.40047294,-9999,-9999,384.107,3.615,19.465,24.834,2.42637,27.2728,30.4076,9.334,3.768,-9999,0.47282612,-9999,184.98388,0.0053943492,293760.27
2012-03-13,73,4.076,29.423,333.6,0.455,95.735,0,1.542,0.35848328,-9999,-9999,397.378,3.683,19.129,24.437,1.22981,14.1619,6.95288,5.714,2.6285,-9999,0.67071028,-9999,101.63054,0.0050315559,291191.02
2012-03-14,74,3.975,151.073,294.759,1.281,95.596,0,1.618,0.29656755,-9999,-9999,389.092,3.307,18.89,24.129,0.997255,15.6535,35.5287,9.0735,1.5185,-9999,0.30583875,-9999,302.57388,0.004460532,289661.95
2012-03-15,75,10.73,196.802,273.039,7.442,95.275,0.015,2.807,0.4269086,-9999,-9999,385.637,4.575,18.543,23.72,3.78535,66.9456,-9.22802,17.969,3.129,-9999,1.1598823,-9999,1539.7617,0.0035608666,294201.57
2012-03-16,76,12.929,194.695,282.6,8.369,94.78,0,2.954,0.51292594,-9999,-9999,386.787,6.189,18.165,23.24,5.19715,61.8326,10.9958,17.9685,8.196,-9999,0.84901769,-9999,1502.2558,0.0042952772,298247.59
2012-03-17,77,8.469,122.3,307.23,3.099,94.259,0.005,3.834,0.73794526,-9999,-9999,392.878,6.287,17.832,22.828,3.22488,46.038,23.8493,11.4935,5.986,-9999,0.6587463,-9999,594.3926,0.0052762627,296217.75
2012-03-18,78,4.54,41.853,321.346,0.79,94.181,1.73,2.595,0.51927886,-9999,-9999,396.912,5.139,17.733,22.642,0.0862501,38.4444,-19.0109,6.649,1.6645,-9999,1.2,-9999,174.54186,0.0050717499,291757.82
2012-03-19,79,3.167,168.235,289.648,1.925,95.412,0,1.696,0.34731688,-9999,-9999,380.655,3.649,17.624,22.54,-1.89305,30.7163,42.0276,7.049,0.3655,-9999,0.42225259,-9999,502.61402,0.0037527881,287080.56
2012-03-20,80,5.434,195.133,264.849,3.46,95.96,0.005,1.37,0.24375999,-9999,-9999,383.517,3.53,17.431,22.326,-0.0684042,38.369,67.0432,10.7585,0.637,-9999,0.36399013,-9999,851.03348,0.0035914847,288955.63
2012-03-21,81,7.884,207.704,267.951,4.408,95.966,0,2.369,0.35607502,-9999,-9999,391.311,4.437,17.215,22.041,1.48707,28.5313,37.0972,11.93,4.294,-9999,0.43473948,-9999,952.54059,0.004047848,292558.79
2012-03-22,82,10.686,216.341,279.425,6.231,95.579,0.04,3.183,0.46390804,-9999,-9999,387.051,5.86,16.917,21.655,3.69397,43.2748,36.8108,15.796,5.882,-9999,0.54035682,-9999,1198.6726,0.0043167255,296046.99
2012-03-23,83,11.712,219.075,285.457,5.616,95.263,0,1.764,0.2981704,-9999,-9999,386.629,6.826,16.594,21.241,4.03327,36.3326,39.4311,16.6325,7.894,-9999,0.47955155,-9999,963.26088,0.0053291515,299609.19
2012-03-24,84,11.347,208.102,287.626,5.352,95.273,0,1.548,0.30235411,-9999,-9999,391.765,7.098,16.292,20.852,3.32842,31.3869,39.477,15.6125,8.557,-9999,0.44291804,-9999,931.7007,0.0052864909,299135.71
2012-03-25,85,10.668,223.389,283.947,4.958,95.677,0,1.767,0.3544842,-9999,-9999,393.742,7.273,16.023,20.528,2.91892,35.2544,37.0587,16.1135,7.088,-9999,0.48752439,-9999,890.92166,0.0051345693,298073.51
2012-03-26,86,10.022,236.655,271.39,6.794,95.96,0,2.075,0.36870651,-9999,-9999,392.581,6.756,15.712,20.122,1.50716,33.6574,36.1932,14.8285,5.6025,-9999,0.4818484,-9999,1434.7161,0.0035700229,293512.92
2012-03-27,87,9.498,220.801,280.956,4.673,95.948,0,2.134,0.4123364,-9999,-9999,388.447,6.837,15.423,19.739,2.04457,29.3737,30.3278,15.1875,4.332,-9999,0.49200941,-9999,904.28782,0.0046757813,295750.69
2012-03-28,88,10.369,232.964,282.642,5.461,95.608,0,1.908,0.37204221,-9999,-9999,386.615,7.161,15.172,19.38,2.52005,41.3386,32.2438,15.964,6.125,-9999,0.5618001,-9999,1031.5671,0.0046433302,296544.92
2012-03-29,89,6.976,153.099,282.464,3.027,94.978,0.435,3.076,-9999,-9999,-9999,386.688,6.221,14.88,19.026,-0.0327017,41.7453,25.4102,9.8925,4.6105,-9999,0.62162146,-9999,643.78881,0.0045778999,292971.38
2012-03-30,90,4.815,39.501,310.091,0.173,94.589,0.82,3.357,-9999,-9999,-9999,392.527,5.569,14.796,18.966,-0.756479,30.2006,-21.2201,5.816,4.019,-9999,1.2,-9999,36.318768,0.005566577,293271.27
2012-03-31,91,3.336,38.058,313.032,0.434,94.121,0.915,2.904,-9999,-9999,-9999,392.93,4.796,14.688,18.861,-1.53514,40.8468,-32.9407,5.2245,-1.55,-9999,1.2,-9999,101.52865,0.0048561102,290008.71
2012-04-01,92,1.801,245.667,289.003,2.488,94.327,0.72,1.701,0.32837987,-9999,-9999,385.455,3.746,14.704,18.902,-2.21456,44.2127,74.0144,6.925,-2.8235,-9999,0.37396418,-9999,754.42995,0.0029532822,283708.96
2012-04-02,93,4.596,203.591,299.114,2.55,93.651,0.72,1.736,0.30543215,-9999,-9999,382.884,3.964,14.717,18.883,-0.671525,21.3057,53.5317,9.752,-0.327,-9999,0.28469321,-9999,626.77349,0.0039472975,289002.97
2012-04-03,94,8.536,199.983,313.337,4.697,92.972,1.485,1.891,0.35092207,-9999,-9999,387.688,5.619,14.478,18.582,2.46596,59.6907,61.7163,13.375,4.24,-9999,0.49165781,-9999,981.38835,0.0043080544,293864.57
2012-04-04,95,5.542,68.153,331.344,1.088,93.364,0.22,1.46,0.36608255,-9999,-9999,390.287,5.563,14.3,18.329,0.274875,38.6231,-3.36195,7.6015,3.991,-9999,1.0953443,-9999,228.92038,0.0053257931,293399.94
2012-04-05,96,3.776,33.245,331.034,0.214,94.03,0.025,2.071,0.4858627,-9999,-9999,384.107,4.88,14.3,18.35,-1.02693,17.4715,-3.76929,4.5725,2.526,-9999,1.2,-9999,48.05948,0.0051699506,291235.51
2012-04-06,97,3.794,196.429,297.335,2.187,93.749,0.015,1.65,0.37887648,-9999,-9999,387.044,4.49,14.209,18.234,-0.892688,44.9412,65.9437,8.533,1.4045,-9999,0.40529594,-9999,555.91027,0.0038760117,288018.75
2012-04-07,98,0.696,63.111,310.966,0.67,93.386,2.85,2.184,0.44363288,-9999,-9999,387.052,3.51,14.022,18.031,-2.83637,44.9174,-0.889427,2.7375,-1.0645,-9999,1.0202014,-9999,189.51785,0.0038438892,284824.95
2012-04-08,99,1.663,220.261,280.363,2.369,93.855,0.01,1.923,0.43695869,-9999,-9999,385.597,2.974,14.063,18.063,-2.23073,37.2296,58.3126,5.2805,-2.1205,-9999,0.38966656,-9999,718.43758,0.003001839,283691.66
2012-04-09,100,4.567,61.843,335.533,0.4,92.995,8.62,4.027,-9999,-9999,-9999,389.69,3.932,13.949,17.969,0.0968746,35.6384,-12.0211,6.5205,1.161,-9999,1.2,-9999,86.331741,0.0054099052,292630.35
2012-04-10,101,6.461,65.17,339.766,0.883,92.233,4.38,4.086,-9999,-9999,-9999,389.766,5.266,14.297,18.122,1.70703,76.3885,-40.1211,8.9195,4.344,-9999,1.2,-9999,173.21898,0.0059338026,295843.56
2012-04-11,102,4.656,177.25,300.095,1.785,92.613,0.095,2.434,0.5901351,-9999,-9999,384.001,5.084,14.963,18.348,0.345813,94.741,19.5453,7.8715,2.5065,-9999,0.8289795,-9999,415.269,0.0045321465,290525.4
2012-04-12,103,3.876,115.315,312.668,1.306,92.873,1.785,1.847,0.47860496,-9999,-9999,390.467,4.606,14.899,18.441,-0.618514,52.0096,18.3256,7.567,1.9085,-9999,0.73945336,-9999,311.05171,0.0045369343,289753.47
2012-04-13,104,3.963,125.909,291.925,1.522,93.118,0.2,1.428,0.23684441,-9999,-9999,383.262,4.064,14.847,18.41,-1.16465,54.7006,22.9373,7.7085,0.6085,-9999,0.70456053,-9999,365.35652,0.0044131069,289531.33
2012-04-14,105,4.507,121.752,308.633,1.805,93.088,3.89,1.889,0.27160825,-9999,-9999,391.308,4.204,14.731,18.33,-0.727611,42.8543,7.61119,7.667,3.0275,-9999,0.8491803,-9999,424.85432,0.0044362426,290135.89
2012-04-15,106,2.318,30.235,326.132,0.222,93.683,2.93,3.174,0.69423018,-9999,-9999,398.166,3.73,15.626,18.726,-1.95986,38.1369,-18.8197,3.5055,0.4175,-9999,1.2,-9999,54.726472,0.0046595257,288494.15
2012-04-16,107,1.304,142.938,292.569,1.676,94.475,0,2.716,0.57691636,-9999,-9999,383.617,2.989,15.612,19.061,-2.47087,29.0364,24.8231,3.9245,-0.809,-9999,0.53911381,-9999,491.86429,0.0033244023,284137.28
2012-04-17,108,2.55,196.361,284.389,2.626,93.501,0.94,3.24,0.64631855,-9999,-9999,385.758,2.792,15.306,18.915,-1.60612,34.1931,66.201,7.1755,-1.4765,-9999,0.34058874,-9999,759.53514,0.0031421074,284933.77
2012-04-18,109,4.191,183.998,301.992,1.043,92.096,1.695,3.664,0.72767274,-9999,-9999,396.18,3.915,15.119,18.774,0.50957,83.8527,11.6352,6.544,1.851,-9999,0.87815001,-9999,239.29281,0.0048764422,290918.81
2012-04-19,110,4.596,164.516,307.851,1.09,91.807,3.415,3.235,-9999,-9999,-9999,394.765,4.535,15.09,18.7,0.748938,77.7223,8.16684,7.1485,2.2095,-9999,0.90491417,-9999,244.11851,0.005021384,291688.19
2012-04-20,111,4.387,205.586,287.005,1.271,92.362,0.595,2.723,0.535216,-9999,-9999,385.992,4.537,15.026,18.647,0.279132,61.818,40.2462,8.2405,1.824,-9999,0.6056776,-9999,291.78394,0.0047851231,290887.49
2012-04-21,112,3.447,156.159,308.044,0.689,92.612,8.675,3.116,-9999,-9999,-9999,400.114,4.478,15.258,18.64,-0.466313,101.886,1.53504,5.8695,0.881,-9999,0.98515737,-9999,162.50931,0.0048044355,289991.07
2012-04-22,113,3.73,165.596,309.171,0.86,93.187,5.4,3.132,0.78924665,-9999,-9999,395.952,4.218,16.019,19.165,-0.39959,135.474,14.9951,7.039,2.425,-9999,0.90034432,-9999,201.18949,0.0047656836,290178.61
